replicate,program,instance,behavior,iteration,source_kind,source_current_overlap,source_lift_0,source_lift_1,source_lift_2,source_lift_3,post_unique_tours
1,2,6,三个固定 GP 表达式的均值,50,1,0.916,9.283591427358179,9.264429456948923,9.411197162792307,9.411197162792307,32
1,3,6,三个固定 GP 表达式的均值,50,1,0.822,8.959894865653366,8.957551991175809,9.168707687807734,9.168707687807734,32
1,2,7,三个固定 GP 表达式的均值,50,1,0.814,8.788542141619269,8.771097380716936,9.016377616918506,9.016377616918506,32
1,3,7,三个固定 GP 表达式的均值,50,1,0.8,8.75387055516113,8.76908748212277,9.018534356964706,9.018534356964706,32
1,0,0,不使用 GP,50,1,0.774,8.04101735078742,8.035069687502704,8.430765562638166,8.430765562638166,32
1,1,0,三个固定 GP 表达式的均值,50,1,0.908,9.336385780845099,9.317543296950747,9.453396425365355,9.453396425365355,32
1,0,1,不使用 GP,50,1,0.752,8.015470553848068,8.005771413445272,8.40452178653742,8.40452178653742,32
1,1,1,三个固定 GP 表达式的均值,50,1,0.814,8.926723750734581,8.90890459132458,9.12613522408456,9.12613522408456,32
1,0,2,不使用 GP,50,1,0.828,8.364970832697916,8.34829997010543,8.679589769101979,8.679589769101979,32
1,1,2,三个固定 GP 表达式的均值,50,1,0.808,8.654291256846257,8.637136638112757,8.9096270567384,8.9096270567384,32
1,0,3,不使用 GP,50,1,0.748,7.8842492269635125,7.8875558347902,8.317134051199234,8.317134051199234,32
1,0,4,不使用 GP,50,1,0.84,8.27150377572439,8.255274726808684,8.60437701652786,8.60437701652786,32
1,1,4,三个固定 GP 表达式的均值,50,1,0.822,8.807461455290937,8.78992632441783,9.031640897525453,9.031640897525453,32
1,0,5,不使用 GP,50,1,0.774,8.077717889761097,8.07551247813165,8.466915089442248,8.466915089442248,32
1,0,6,不使用 GP,50,1,0.798,8.454086622524114,8.456167925758107,8.76758376362817,8.76758376362817,32
1,1,6,三个固定 GP 表达式的均值,50,1,0.842,9.016588792502919,9.013937867370002,9.211681323206019,9.211681323206019,32
1,0,7,不使用 GP,50,1,0.782,8.10888091128261,8.093311630965264,8.479666517589218,8.479666517589218,32
1,2,0,三个固定 GP 表达式的均值,75,1,0.922,9.346546674872672,9.327074136838013,9.46104544269661,9.46104544269661,32
1,3,0,三个固定 GP 表达式的均值,75,1,0.846,8.959197107187146,8.941014848432896,9.152460252729762,9.152460252729762,32
1,2,1,三个固定 GP 表达式的均值,75,1,0.948,9.530065056387317,9.51005019211281,9.607538128490107,9.607538128490107,32
1,3,1,三个固定 GP 表达式的均值,75,1,0.86,8.95299774495217,8.934660731279928,9.146732121861769,9.146732121861769,32
1,3,2,三个固定 GP 表达式的均值,75,1,0.872,9.044790988624863,9.026277207054438,9.22135917202869,9.22135917202869,32
1,2,3,三个固定 GP 表达式的均值,75,1,0.854,9.040657873557523,9.021932060084586,9.216925231876399,9.216925231876399,32
1,3,3,三个固定 GP 表达式的均值,75,1,0.852,8.78259562536525,8.764793916529474,9.011311556197812,9.011311556197812,32
1,2,4,三个固定 GP 表达式的均值,75,1,0.994,9.805881918208932,9.784679914013418,9.827404634572586,9.827404634572586,29
1,3,4,三个固定 GP 表达式的均值,75,1,0.904,9.43438415809676,9.419709434150738,9.537376261251557,9.537376261251557,32
1,2,5,三个固定 GP 表达式的均值,75,1,0.962,9.540044379124396,9.519637739541823,9.61508725327466,9.61508725327466,32
1,3,5,三个固定 GP 表达式的均值,75,1,0.816,8.885530964642781,8.87351165978129,9.099374574356377,9.099374574356377,32
1,2,6,三个固定 GP 表达式的均值,75,1,0.994,9.8436635111591,9.822242793251498,9.858698776609442,9.858698776609442,25
1,3,6,三个固定 GP 表达式的均值,75,1,0.87,9.041997048483838,9.023302730677266,9.218024470183158,9.218024470183158,32
1,3,7,三个固定 GP 表达式的均值,75,1,0.806,8.868867371322766,8.85833585565187,9.090921375253703,9.090921375253703,32
1,1,0,三个固定 GP 表达式的均值,75,1,0.946,9.550952404981551,9.530737933144762,9.624129291050695,9.624129291050695,32
1,0,1,不使用 GP,75,1,0.788,8.049784534655993,8.033905218151427,8.425567284522188,8.425567284522188,32
1,0,2,不使用 GP,75,1,0.874,8.521975544083752,8.504648354511309,8.803223686785264,8.803223686785264,32
1,1,2,三个固定 GP 表达式的均值,75,1,0.866,9.163818572656922,9.14523212721643,9.31568627152379,9.31568627152379,32
1,0,3,不使用 GP,75,1,0.826,8.353183904850045,8.342625903318632,8.67684206918453,8.67684206918453,32
1,1,3,三个固定 GP 表达式的均值,75,1,0.872,9.031371783870323,9.012941653209129,9.2098752757654,9.2098752757654,32
1,0,4,不使用 GP,75,1,0.898,8.869669177710165,8.85150054968775,9.080352281711574,9.080352281711574,32
1,0,5,不使用 GP,75,1,0.816,8.227712516196167,8.211603689978661,8.572060333914559,8.572060333914559,32
1,1,5,三个固定 GP 表达式的均值,75,1,0.876,8.945069090644202,8.926939352751248,9.140960679814093,9.140960679814093,32
1,0,6,不使用 GP,75,1,0.826,8.583298952766363,8.600582302477248,8.882555875715523,8.882555875715523,32
1,1,6,三个固定 GP 表达式的均值,75,1,0.97,9.659325752948751,9.638681177917121,9.712583104063848,9.712583104063848,32
1,0,7,不使用 GP,75,1,0.79,8.175797874348385,8.203022631739206,8.565934216298546,8.565934216298546,32
1,1,7,三个固定 GP 表达式的均值,75,1,0.806,8.939472591375273,8.977070621095294,9.18440972469975,9.18440972469975,32
1,3,1,三个固定 GP 表达式的均值,150,1,0.968,9.525512935307727,9.504944722260102,9.603379940094777,9.603379940094777,32
1,0,0,不使用 GP,150,1,0.988,9.80577550537845,9.78439220046531,9.827160348304593,9.827160348304593,32
1,0,3,不使用 GP,150,1,0.944,9.658080971232357,9.637516520699815,9.70949673955709,9.70949673955709,32
1,1,4,三个固定 GP 表达式的均值,150,1,0.964,9.75296347930271,9.731676949530735,9.78495739186899,9.78495739186899,32
1,0,5,不使用 GP,150,1,0.854,8.731032124938517,8.713023713453813,8.96993905855237,8.96993905855237,32
1,1,5,三个固定 GP 表达式的均值,150,1,0.984,9.794966453793648,9.773352158533308,9.818297695635167,9.818297695635167,28
1,0,6,不使用 GP,150,1,0.916,9.450246888556475,9.448680950258147,9.56028336224119,9.56028336224119,32
1,0,7,不使用 GP,150,1,0.916,9.412378672062598,9.392689306737008,9.515431481650575,9.515431481650575,32
1,1,7,三个固定 GP 表达式的均值,150,1,0.966,9.61786204148035,9.597198762120334,9.67942827425083,9.67942827425083,32
1,1,4,三个固定 GP 表达式的均值,200,1,0.98,9.798870550905992,9.777233537005317,9.82140320118233,9.82140320118233,32
1,0,5,不使用 GP,200,1,0.98,9.579507723814235,9.559274520868195,9.646933569043926,9.646933569043926,32
1,0,6,不使用 GP,200,1,0.98,9.751563229985537,9.730446071639411,9.785949163151292,9.785949163151292,32
1,1,7,三个固定 GP 表达式的均值,200,1,0.99,9.842269061411022,9.820412952690717,9.858024630407765,9.858024630407765,31
1,3,3,三个固定 GP 表达式的均值,250,1,0.988,9.842751921257161,9.820911498928858,9.856413618433121,9.856413618433121,29
1,2,2,三个固定 GP 表达式的均值,275,1,0.992,9.843343139195301,9.821474360034452,9.856870515800123,9.856870515800123,25
1,3,4,三个固定 GP 表达式的均值,275,1,0.978,9.735828130876135,9.714216499657082,9.77086746607135,9.77086746607135,23
1,1,4,三个固定 GP 表达式的均值,275,1,0.986,9.83976340631218,9.817921791468875,9.854021988115912,9.854021988115912,32
1,3,3,三个固定 GP 表达式的均值,350,1,0.986,9.798746917579622,9.777015338781927,9.821218398969444,9.821218398969444,24
1,0,6,不使用 GP,350,1,0.99,9.841349099902777,9.81944967009991,9.857225644244737,9.857225644244737,26
1,2,7,三个固定 GP 表达式的均值,375,1,0.99,9.841357868301936,9.819468657259204,9.855271483364552,9.855271483364552,20
1,3,2,三个固定 GP 表达式的均值,425,1,0.974,9.74553745535564,9.723903647846775,9.778656417493925,9.778656417493925,29
1,2,5,三个固定 GP 表达式的均值,525,1,0.81,8.160853083678065,8.166500380323036,8.526630788539626,8.526630788539626,32
1,3,5,三个固定 GP 表达式的均值,525,1,0.772,8.084780785006378,8.084781046496854,8.459888830483468,8.459888830483468,32
1,1,5,三个固定 GP 表达式的均值,525,1,0.76,7.743593443525263,7.74359347704342,8.18103320813411,8.18103320813411,32
1,2,1,三个固定 GP 表达式的均值,550,1,0.88,9.118242978261746,9.099355356954588,9.278770646151202,9.278770646151202,32
1,2,5,三个固定 GP 表达式的均值,550,1,0.864,9.110286243479251,9.091376233433015,9.273016941185665,9.273016941185665,32
1,3,5,三个固定 GP 表达式的均值,550,1,0.848,8.84860584040463,8.830563283486113,9.063767350652366,9.063767350652366,32
1,3,6,三个固定 GP 表达式的均值,550,1,0.804,8.543232917693413,8.52557365269051,8.820121277682144,8.820121277682144,32
1,0,4,不使用 GP,550,1,0.786,8.102104627443586,8.085670188364984,8.468585320382946,8.468585320382946,32
1,1,5,三个固定 GP 表达式的均值,550,1,0.824,8.918617390221646,8.900510514612236,9.120385971102962,9.120385971102962,32
1,2,1,三个固定 GP 表达式的均值,575,1,0.958,9.737622171909283,9.716657256999168,9.77295464662382,9.77295464662382,32
1,3,5,三个固定 GP 表达式的均值,575,1,0.906,8.999001419658457,8.980530278371754,9.184021101879619,9.184021101879619,32
1,3,6,三个固定 GP 表达式的均值,575,1,0.828,8.969225965628278,8.96889057155941,9.177513743389067,9.177513743389067,32
1,0,4,不使用 GP,575,1,0.804,8.252633681577167,8.235749016674495,8.587789319918022,8.587789319918022,32
1,1,5,三个固定 GP 表达式的均值,575,1,0.85,9.119294400612207,9.100336708863095,9.279598976052293,9.279598976052293,32
1,1,7,三个固定 GP 表达式的均值,575,1,0.984,9.87963136881981,9.857688920216862,9.88590111608073,9.88590111608073,28
1,3,5,三个固定 GP 表达式的均值,600,1,0.87,9.344902854091293,9.325230826657526,9.459734149802033,9.459734149802033,32
1,3,6,三个固定 GP 表达式的均值,600,1,0.876,9.214994430634698,9.195491970712505,9.355660283205784,9.355660283205784,32
1,3,3,三个固定 GP 表达式的均值,625,1,0.774,8.045845719604369,8.045846748178793,8.42815930461926,8.42815930461926,32
1,2,4,三个固定 GP 表达式的均值,625,1,0.74,7.9239696332828835,7.923970747198717,8.328727695262462,8.328727695262462,32
1,0,0,不使用 GP,625,1,0.754,7.560907523038642,7.560907126583145,8.036486235645539,8.036486235645539,32
1,1,2,三个固定 GP 表达式的均值,625,1,0.774,7.924686061185264,7.930247887069137,8.335172034630443,8.335172034630443,32
1,3,0,三个固定 GP 表达式的均值,650,1,0.822,8.87987880621545,8.861790961060771,9.088853673759107,9.088853673759107,32
1,2,4,三个固定 GP 表达式的均值,650,1,0.862,8.768159185076525,8.750059203796726,8.998922603878446,8.998922603878446,32
1,3,5,三个固定 GP 表达式的均值,650,1,0.994,9.812562055947426,9.791130762324357,9.83257616434144,9.83257616434144,32
1,3,6,三个固定 GP 表达式的均值,650,1,0.994,9.830032971428803,9.824195202965909,9.861063712160396,9.861063712160396,32
1,0,0,不使用 GP,650,1,0.79,8.19942692691012,8.182830941739727,8.546204529626614,8.546204529626614,32
1,1,1,三个固定 GP 表达式的均值,650,1,0.91,9.073578836148652,9.054861579789906,9.243490413834422,9.243490413834422,32
1,1,2,三个固定 GP 表达式的均值,650,1,0.844,8.88680030019911,8.86855148399032,9.095399696707538,9.095399696707538,32
1,1,5,三个固定 GP 表达式的均值,650,1,0.98,9.77014009965133,9.748427307846093,9.798338509282084,9.798338509282084,32
1,1,6,三个固定 GP 表达式的均值,650,1,0.8,8.671214433000747,8.653462234923854,8.923660498767203,8.923660498767203,32
1,3,0,三个固定 GP 表达式的均值,675,1,0.91,9.275763415409902,9.25636143125198,9.404641082416363,9.404641082416363,32
1,3,3,三个固定 GP 表达式的均值,675,1,0.832,8.930793369518103,8.918068320961138,9.13660289920736,9.13660289920736,32
1,2,4,三个固定 GP 表达式的均值,675,1,0.906,9.312889787903684,9.293357137818933,9.43431461272653,9.43431461272653,32
1,0,0,不使用 GP,675,1,0.848,8.613375656400512,8.595579181097944,8.875741651431573,8.875741651431573,32
1,1,2,三个固定 GP 表达式的均值,675,1,0.88,9.121554273049748,9.102393025751297,9.281532419407354,9.281532419407354,32
1,1,6,三个固定 GP 表达式的均值,675,1,0.89,9.203951344738577,9.18485397655827,9.350545077757547,9.350545077757547,32
1,3,6,三个固定 GP 表达式的均值,700,1,0.992,9.851499009569759,9.829592046136101,9.864448643963835,9.864448643963835,24
1,1,7,三个固定 GP 表达式的均值,700,1,0.974,9.746322001936713,9.724702033404842,9.779273930915064,9.779273930915064,30
1,3,2,三个固定 GP 表达式的均值,725,1,0.768,8.056808906782363,8.062454959665539,8.442460461226375,8.442460461226375,32
1,2,3,三个固定 GP 表达式的均值,725,1,0.8,8.200090853490584,8.200089606764022,8.551130344651837,8.551130344651837,32
1,3,4,三个固定 GP 表达式的均值,725,1,0.792,8.0984437221057,8.098443016613304,8.469898988906046,8.469898988906046,32
1,2,7,三个固定 GP 表达式的均值,725,1,0.782,8.01691587208799,8.016914540297597,8.404129944563826,8.404129944563826,32
1,0,1,不使用 GP,725,1,0.768,7.299452668705864,7.2994532804493195,7.825728092539803,7.825728092539803,32
1,0,3,不使用 GP,725,1,0.706,7.360591219876032,7.360590554243421,7.873045681303089,7.873045681303089,32
1,1,4,三个固定 GP 表达式的均值,725,1,0.764,8.06368646837966,8.070363875643089,8.449899768726477,8.449899768726477,32
1,0,7,不使用 GP,725,1,0.71,7.039257143638985,7.03925724109387,7.615809588688554,7.615809588688554,32
1,2,0,三个固定 GP 表达式的均值,750,1,0.872,9.054560613702181,9.035869836653726,9.228309400831693,9.228309400831693,32
1,3,2,三个固定 GP 表达式的均值,750,1,0.838,8.882118006431954,8.86380066847311,9.090134979085825,9.090134979085825,32
1,2,3,三个固定 GP 表达式的均值,750,1,0.932,9.253226825082656,9.233894081667408,9.386360420842927,9.386360420842927,32
1,3,3,三个固定 GP 表达式的均值,750,1,0.98,9.766215786256708,9.744805527016023,9.795477955161092,9.795477955161092,32
1,0,0,不使用 GP,750,1,0.972,9.772239704717125,9.750781410470161,9.802190882757968,9.802190882757968,32
1,0,1,不使用 GP,750,1,0.78,8.183954104005624,8.167662197399093,8.532088588778961,8.532088588778961,32
1,0,2,不使用 GP,750,1,0.84,8.66985822868564,8.652490199808042,8.92261146070745,8.92261146070745,32
1,0,3,不使用 GP,750,1,0.75,8.16809471233781,8.151741070979032,8.520652998746087,8.520652998746087,32
1,1,3,三个固定 GP 表达式的均值,750,1,0.842,8.904154950187948,8.885916448377309,9.107529823612639,9.107529823612639,32
1,1,4,三个固定 GP 表达式的均值,750,1,0.86,9.15727405770156,9.138378358733213,9.309870839881487,9.309870839881487,32
1,1,6,三个固定 GP 表达式的均值,750,1,0.988,9.798532412939991,9.776998046219049,9.82122645324223,9.82122645324223,32
1,2,0,三个固定 GP 表达式的均值,775,1,0.866,9.191356557325431,9.172130205758023,9.337094237382251,9.337094237382251,32
1,3,2,三个固定 GP 表达式的均值,775,1,0.884,9.104228853176027,9.085125659656674,9.267371621365621,9.267371621365621,32
1,2,7,三个固定 GP 表达式的均值,775,1,0.892,9.362575030351874,9.34287149240099,9.473559359522094,9.473559359522094,32
1,0,1,不使用 GP,775,1,0.766,8.236021696386569,8.21928150070954,8.574467520539642,8.574467520539642,32
1,0,2,不使用 GP,775,1,0.854,8.578260428694108,8.560333961489293,8.848308773314582,8.848308773314582,32
1,0,3,不使用 GP,775,1,0.792,8.149658080865436,8.133099032828685,8.50591454066749,8.50591454066749,32
1,0,7,不使用 GP,775,1,0.786,8.142250071682781,8.161508800505926,8.530886507817149,8.530886507817149,32
1,2,2,三个固定 GP 表达式的均值,825,1,0.798,8.14973992672577,8.149739969852453,8.510968474707507,8.510968474707507,32
1,3,2,三个固定 GP 表达式的均值,825,1,0.978,9.721492213226828,9.700024739108358,9.759530726368244,9.759530726368244,31
1,3,4,三个固定 GP 表达式的均值,825,1,0.99,9.809280396850147,9.787627768828106,9.829751622260671,9.829751622260671,27
1,2,6,三个固定 GP 表达式的均值,825,1,0.814,7.971003604948513,7.9710038904923435,8.367465904842259,8.367465904842259,32
1,0,1,不使用 GP,825,1,0.922,9.176143154413882,9.156818296688098,9.324565980652983,9.324565980652983,32
1,0,2,不使用 GP,825,1,0.862,9.133722436247393,9.114282837819337,9.290436631850888,9.290436631850888,32
1,0,3,不使用 GP,825,1,0.802,8.566756955990648,8.54914612444233,8.839001969454475,8.839001969454475,32
1,1,3,三个固定 GP 表达式的均值,825,1,0.944,9.681425895600196,9.660645439481245,9.728079493007527,9.728079493007527,32
1,1,4,三个固定 GP 表达式的均值,825,1,0.99,9.846697696001625,9.824949661587166,9.859689885553061,9.859689885553061,27
1,0,7,不使用 GP,825,1,0.812,8.429571550751849,8.412413015486537,8.731427394503601,8.731427394503601,32
1,2,2,三个固定 GP 表达式的均值,850,1,0.924,9.35613541184677,9.336643204103398,9.46889272328446,9.46889272328446,32
1,2,6,三个固定 GP 表达式的均值,850,1,0.898,9.232299938467438,9.21300051776367,9.372134291098439,9.372134291098439,32
1,0,2,不使用 GP,850,1,0.944,9.648990108115367,9.628141557132114,9.702037729484157,9.702037729484157,32
1,0,3,不使用 GP,850,1,0.876,9.230343806559691,9.210992414842627,9.367863664694806,9.367863664694806,32
1,1,6,三个固定 GP 表达式的均值,850,1,0.982,9.81741372273087,9.79556831703195,9.836099523790018,9.836099523790018,30
